Date Info,Country Info,Name,Review Title,Content,Rating,Link,Product Title
" December 3, 2022",Reviewed in the United States ,Janika Francis,Very Satisfied,"Was a bit concerned because the tracking information wasn’t updating, but my phone arrived right when they said it would! Satisfied customer ☺️",5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PMKQP79/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro Max, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" October 22, 2022",Reviewed in the United States ,Jana Drammeh,Like NEW,"Ok so first I was spectacle on buying a phone from. Amazon especially a refurbished one, but let me tell you this purchases exceeded all my expectations. First the phone came very fast in 2 days. It was packaged securely and looks brand new. You can’t tell that this phone was refurbished, looks amazing. The only thing is that the battery life is at 88% but I’m not complaining because it is a refurbished product. I’m using the phone with no problems at all. I am very happy with this purchase and will be purchasing from this store again. Everything from the phone to the shipping was a 10/10. If your thinking about getting it, you should. Thank you once again!!!",5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PMKQP79/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro Max, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" October 30, 2022",Reviewed in the United States ,Antwan,Battery health n life is questionable,It came clean no marks good seller but the battery drains so fast and it’s losing battery health rapidly,4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PMKQP79/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro Max, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" November 8, 2022",Reviewed in the United States ,Kevin Gil,"Excelente parece nuevo, solo la batería que vino 85%","Excelente parece nuevo, solo la batería que vino 85%",4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PMKQP79/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro Max, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" October 27, 2022",Reviewed in the United States ,Shenelle Finlayson,Worth the money,I am happy with my purchase. No scratches. Just wished the battery life was more than the 88% I got.,4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PMKQP79/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro Max, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" November 10, 2022",Reviewed in the United States ,Teojin celestino,Perfect,I ordered two IPhone 12 Pro Max and they were in perfect condition. It came in with a charger box and cable and when I checked the battery health it was up to 100% which i was very surprise and was not expecting. Highly recommended this is very awesome,5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PMKQP79/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro Max, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" December 3, 2022",Reviewed in the United States ,Wayno,A reconditioned phone is about what the phone is really worth,Slaves made my phone,5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-256GB-Pacific-Blue/dp/B08PMKQP79/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 12 Pro Max, 256GB, Pacific Blue - Fully Unlocked (Renewed)"
" November 16, 2022",Reviewed in the United States ,Tanner Rosenberry,Two years in & running like a champ!,"I purchased this phone in early 2021. It’s been almost two years & I'm still impressed with this phone. This was an incredible value & an amazing upgrade. It hasn’t shown any signs of slowing down. A full charge still lasts me all day. The camera quality is excellent & takes crisp videos.. The only reason I’m giving it 4 stars is the audio. My wife also has an 11 Pro Max that we bought direct from Apple & when playing videos, the audio comes out of the speaker at the bottom & the speaker at the earpiece. Mine only comes out the bottom & it’s much quieter than hers. It works fine for phone calls, but doesn’t kick in when playing videos.. Still, for the price I paid, I’m very happy with this phone.",4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Space-Gray/dp/B07ZQSQSBM/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro Max, 64GB, Space Gray - Unlocked (Renewed)"
" November 20, 2022",Reviewed in the United States ,Will Harrington,Looks New,"I was very surprised when I received this phone. It honestly looked new. I carefully examined it and there were no marked on the sides or back and even the screen had no scratches even the little tiny micro scratches phones develop in normal use. Also battery life is amazing, so I am honestly thinking this was a new phone.. Now on to the specs, I purchased this phone in 2022. It is still very fast. It does not have 5g but I have not seen any issues yet. I did some reading and found new iPhones use LTE most of the time to save battery life but leave it listed as 5g on the screen.. Lastly I do miss MagSafe, but am glad it does have wireless charging. The cameras still take very good pictures. For less than half the cost of a new iPhone you honestly can’t go wrong",5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Space-Gray/dp/B07ZQSQSBM/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro Max, 64GB, Space Gray - Unlocked (Renewed)"
" December 3, 2022",Reviewed in the United States ,Ricardo,Order excellent and I did not receive excellent.,"The phone itself was in pretty decent condition but not as I ordered it. There was some scratches on the top part of the screen and the battery life was pretty poor. Gotta sink more money into that now, as if paying a couple hundred bucks for a like new phone wasn’t enough. The camera isn’t as good as it should be for the condition I bought the in. I feel the phone itself wasn’t worth the price I paid for it and also that the price offered was ridiculously too high for the product I received.",4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Space-Gray/dp/B07ZQSQSBM/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro Max, 64GB, Space Gray - Unlocked (Renewed)"
" November 26, 2022",Reviewed in the United States ,Kathy,Recommend,"I was apprehensive about ordering a renewed phone but after reading positive reviews about this company, I took a chance. I did pay about fifty dollars more than other companies with less positive reviews and I am glad I did. My IPhone 11 ProMax looks new. It has 86 % battery life. After using it for 5 weeks I’ve had no issues at all. It arrived promptly. I would order from this company again. The company I purchased from was supplytronics.",5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Space-Gray/dp/B07ZQSQSBM/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro Max, 64GB, Space Gray - Unlocked (Renewed)"
" July 28, 2022",Reviewed in the United States ,Groovdafied,"Had issues, but was taken care of by their support with a bonus! Super quick resolution.","Quick Note: The test report screenshot shows three failed items. That's only due to me not having headphones to test at the time as well as the SIM card. I've a screenshot of speed test working on T-Mobile network LTE. So it works fine.. Initially I ordered an iPhone 11 Pro Max for my mother, 64GB version. Unfortunately, the ear piece wasn't working and contacted the seller via Amazon message center. I had to send the phone back in order to complete the replacement.. They provided the 2-day shipping label (sent out on Saturday, arrived there Monday). They kept in pretty close contact with me and that was good. They shipped Tuesday and received Thursday morning. So there's very little delay in getting the replacement.. Diagnostics checked out (see screenshots). The Earpiece tests that failed were due to me not having a headphone to try it on at the time. But I'm assuming it works and will edit if that changes.. The condition of the phone is near new! No blemishes on the body and screen looks really clean. There was very minute permanent lines in the screen that looked like smudges, but they with the sceen on, you don't notice it at all. PLUS they gave us a couple acrylic screen protectors, so that was a major plus!. The BONUS (at least for me)!. It turned out to be a blessing in disguise for me, because they ended up upgrading me to the 256GB model free (initially 64GB model). My mom didn't understand what that meant, and I pretty much explained that she can download apps and take photos to her hearts desire LOL.. It's a phone for mom, and she's coming from a Samsung A21 phone that had performance issues and wifi problems. Kept saying there's no internet and reboots in safemode. I wanted simplicity with Face-ID (which also works) that pretty much takes care of itself, and iOS delivers on that.. So ya, experienced issues. All devices will have a defect one way or the other (or none). You just need to contact their support and work with them before submitting your review. It annoys me when someone says ""It's defective"" with no resolution comments of what they ended up doing.. If I need another replacement phone, I'll definitely do business with them again.",5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Space-Gray/dp/B07ZQSQSBM/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro Max, 64GB, Space Gray - Unlocked (Renewed)"
" November 17, 2022",Reviewed in the United States ,Olivia,Estética buena batería 🪫 mala!!,"El teléfono 📱 tiene buena apariencia, un rayon en pantalla que lo cubre un protector, llegó con 84% de batería 🪫 que se agota muy rápido no le dura mucho lo estoy probando, tenia mucha duda sobre comprar un teléfono re acondicionado, la estética bien la pila 🔋 NO!!",4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Space-Gray/dp/B07ZQSQSBM/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro Max, 64GB, Space Gray - Unlocked (Renewed)"
" November 28, 2022",Reviewed in the United States ,Ahmed,Received in acceptable condition,"I received the iPhone in an acceptable condition, there was a few scratches and for some reason the screen touch felt heavy that's why I returned.",4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Space-Gray/dp/B07ZQSQSBM/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro Max, 64GB, Space Gray - Unlocked (Renewed)"
" December 1, 2022",Reviewed in the United States ,lauren,It arrived in excellent condition,"Was I nervous to buy a $500 iphone on Amazon? Yes! I am glad I did, the phone arrived in excellent condition, with a screen protector already on. I'm very happy its not cracked or majorly scratched, I recommend buying this phone.",5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Space-Gray/dp/B07ZQSQSBM/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro Max, 64GB, Space Gray - Unlocked (Renewed)"
" November 26, 2022",Reviewed in the United States ,tobypotthast,Pretty good phone,"Besides the one I got having only 82% battery capacity, this is a really good phone for a nice price.",4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Space-Gray/dp/B07ZQSQSBM/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro Max, 64GB, Space Gray - Unlocked (Renewed)"
" November 25, 2022",Reviewed in the United States ,Erik,Great phone,I got a really good looking phone I’ve got the gold 256 GB and it’s really a upgrade from my old Samsung battery health did come at 85%. I guess that’s decent right other than that it’s a really great phone.,5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Space-Gray/dp/B07ZQSQSBM/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro Max, 64GB, Space Gray - Unlocked (Renewed)"
" November 21, 2022",Reviewed in the United States ,Jack E. Nicholson,iPhone Quality with Ease of Use When You Know How....,"I was having a real problem (to me) with the ""Zoom"" feature. I must have been unknowingly touching the screen with three fingers, thus enlarging the font too much for the screen size. After de-selecting that ""Zoom"" feature, I became happy again with the purchase.",5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Space-Gray/dp/B07ZQSQSBM/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro Max, 64GB, Space Gray - Unlocked (Renewed)"
" November 24, 2022",Reviewed in the United States ,Elizabeth Hurley,That it worked as described,"I really enjoyed battery life,facial recognition is something new for me enjoying my iPhone very much",4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Space-Gray/dp/B07ZQSQSBM/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro Max, 64GB, Space Gray - Unlocked (Renewed)"
" June 8, 2021",Reviewed in the United States ,Mike Lambert,Shipping of the 11 Pro Max 512 GB midnight Green refurbished IPhone,"Okay Reviewers I ordered this IPhone 11 Pro Max off of my sons prime account.. This is one bad ass phone! And I got a great deal from this amazing company! Shipping was on point! And this phone OMG perfect! Like it came from Apple! If I didn’t know it was refurbished? I would have thought it was never touched! That’s how perfect it is! I felt like a child at Christmas! Stoked! So, definitely would and will buy from this company again! Thank you for your loyalty to your customers! Super excited! Placed it in a case as soon as I looked at it .. Okay about the iPhone 11 Pro Max .. outside of it’s beauty . Wish I could take a picture of it , but i can’t . I’m on it... the 11 is holding its value for great reasons .. it really is a bad ass phone !! And the 12’s are nice but the 11’s sit right next to those 12’s ! But cheaper in price but the quality is all the same!. The pictures are amazing!!! ( FYI My son has the 12 My sister 12 pro and brother in law has 12 pro Max ) so pictures are not so noticeably different.. cause this 11 pro Max takes great photos also and the battery life is awesome ! 24 hrs no charge and still had life left! I have charged it with the cord charging ( it came with a good charging cord not junk) and I also have charged it with the magnetic cordless charging.. about the same.. I have not done the face recognition as of yet.. I use a passcode.. I do miss the finger / thumb recognition button but from what I see with my son ? Face recognition is prob just as fast or faster?. The speakers on this is loud! Love it!. Now yes this is a bigger device it is a 6.5 in screen but it’s not bulky at all ! The phone is slender not heavy but a case did help tremendously holding it cause it’s so thin.. haha i dont know how to explain that one but I Dont know to drop it haha so a case helps to grip it .. if that makes sense ? Lol. But with the cheaper price tag ? I was able to get the highest GB and still save a few hundred’ dollars!. I did my research cause I was looking at this phone for a while and then was gearing for the 12 pro Max for it has 3 or 4 better features. But After comparing and deep research? What was being said is true! The 11’s are amazing phones! And unless your a Photographer? You won’t see a inkling of a difference with the camera or video.. the processor in the 11’s are also fast and made right! Apple surly did a great job with the 11’s !!! So again for what you get and with that price tag ? You can’t go wrong with the Iphome 11 pro Max! I’m freaking happy I got one heck of a deal ! I love the look ,the quality, how fast it responds, the pictures, the battery life, the features, and the company that I bought it from! Hope this helps with someone’s research and decision making!",5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Space-Gray/dp/B07ZQSQSBM/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro Max, 64GB, Space Gray - Unlocked (Renewed)"
" November 30, 2022",Reviewed in the United States ,Jack,Excellent condition.,Phone was in new condition and clean operation when received. Upgraded from 7 Plus. A good jump in speed and quality.,5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Space-Gray/dp/B07ZQSQSBM/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro Max, 64GB, Space Gray - Unlocked (Renewed)"
" November 9, 2022",Reviewed in the United States ,jesus z.,Buen servicio,Excelente servicio y teléfonos en lo personal tuve un pequeño inconveniente pero inmediatamente me dieron solución 100% recomendado entre mi familia y amigos,4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Space-Gray/dp/B07ZQSQSBM/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro Max, 64GB, Space Gray - Unlocked (Renewed)"
" November 15, 2022",Reviewed in the United States ,Shaniele Edwards,Maybe if I received with a better charger,Good but worth the price !. No issues !. Just need a good charger,4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Space-Gray/dp/B07ZQSQSBM/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro Max, 64GB, Space Gray - Unlocked (Renewed)"
" August 27, 2022",Reviewed in the United States ,Hannah,UPDATED,Worked great for 3 days and then started messing up. I returned for a refund and it’s been NOTHING but problems trying to get my money back. I’ve gotten the run around told several different story’s! I was told I would have my refund back by the 27th here is it the 29th and still haven’t seen the refund. When I try to find out about it all I get is rude agents that are hateful as all get out with no information. There is no problem giving your money but sure is hard to get it back! It’s a hit or miss better off saving for a new one! It’s very aggravating and a headache it’s not $20 or something it’s almost $600. They tell you 2 weeks for your refund but when the 2 weeks come they turn around and say longer than 2 weeks. If you do purchase good luck hopefully you’re experience is better!. I was kinda nervous to buy this as the last phone I got (FROM ANOTHER SELLER) I had problems from the beginning even the 2nd phone they had sent me. But this by far is an amazing purchase! If I didn’t know it was “renewed” I’d swear it was brand new off the shelf! Also came with 100% battery life! Got it yesterday at 8:00am and it’s now 4:23pm the next day and it’s still yet to go dead I’ve not even had to charge it. It did come completely dead but that’s not a big deal I guess. I’ve used it a lot so battery is by far AMAZING! That’s a big plus for me the speakers are amazing and very loud. If ever needed I will definitely come back to this seller with no hesitation at all! I’m just very pleased with everything over all!,5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Space-Gray/dp/B07ZQSQSBM/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro Max, 64GB, Space Gray - Unlocked (Renewed)"
" November 24, 2022",Reviewed in the United States ,john,Excellent Customer Service!!,Great customer service!!! First phone the volume was low and they returned with no problems. Second phone is perfect!! Will definitely do business again!! Thanks,5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Space-Gray/dp/B07ZQSQSBM/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro Max, 64GB, Space Gray - Unlocked (Renewed)"
" November 25, 2022",Reviewed in the United States ,trainman715,Phone is in like new condition,Very happy with this purchase. Paid for 256 memory. Received phone with 512 memory. I feel I got a fantastic deal.,5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Space-Gray/dp/B07ZQSQSBM/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro Max, 64GB, Space Gray - Unlocked (Renewed)"
" November 11, 2022",Reviewed in the United States ,Jonh CR27,Mejorar nivel de batería,Deben mejorar el nivel de batería y el estado de la pantalla,4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-64GB-Space-Gray/dp/B07ZQSQSBM/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 11 Pro Max, 64GB, Space Gray - Unlocked (Renewed)"
" November 26, 2022",Reviewed in the United States ,Joel Youn,Almost perfect,Just received mine! Was excited to get it a day early. Battery at 99%. No cosmetic flaws to the body and back of phone but the screen had some light scratches to it. I'm satisfied with it.,4.0 out of 5 stars,https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYF4CZF/ref=cm_cr_arp_d_product_top?ie=UTF8,"iPhone 13 Pro, 128GB, Sierra Blue - Unlocked (Renewed Premium)"
" November 22, 2022",Reviewed in the United States ,Genesis Arce,Todo muy bien pero poco porcentaje de batería,"Todo está super bien, no tiene rayaduras ni complicaciones con icloud o algo pero el nivel de bateria que me tocó fue de 92% y considero que es un poco bajo, pero por lo demas todo bien",4.0 out of 5 stars,https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYF4CZF/ref=cm_cr_arp_d_product_top?ie=UTF8,"iPhone 13 Pro, 128GB, Sierra Blue - Unlocked (Renewed Premium)"
" November 22, 2022",Reviewed in the United States ,Kin Chen,It’s alright for a renewed phone,"Feel alright about the purchase. Battery health is 99% which is good, but there are plenty of scratches on the screen and the top right corner.",4.0 out of 5 stars,https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYF4CZF/ref=cm_cr_arp_d_product_top?ie=UTF8,"iPhone 13 Pro, 128GB, Sierra Blue - Unlocked (Renewed Premium)"
" November 10, 2022",Reviewed in the United States ,Juni,AMAZING AND SHOCKED!,I absolutely love my iPhone thank you Amazon looks like a brand new iPhone and my battery is brand new as well I didn’t expect that! I absolutely love my purchase and wanted to upgrade and I’m glad I did most definitely worth it based on my experience! I highly recommend buying from Amazon directly themselves it’s how I bought my iPhone!. UPDATE. EXCELENTE PRODUCTO es como un nuevo celular me encanta el que me mando esto como si fuera nuevo y en buenas condiciones muchísimas gracias Amazon Thank You!,5.0 out of 5 stars,https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYF4CZF/ref=cm_cr_arp_d_product_top?ie=UTF8,"iPhone 13 Pro, 128GB, Sierra Blue - Unlocked (Renewed Premium)"
" November 24, 2022",Reviewed in the United States ,Diego Guayasamin,Buen producto durante estemos primeros días de uso,Es un bueno producto que cumple lo estipulado,5.0 out of 5 stars,https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYF4CZF/ref=cm_cr_arp_d_product_top?ie=UTF8,"iPhone 13 Pro, 128GB, Sierra Blue - Unlocked (Renewed Premium)"
" November 19, 2022",Reviewed in the United States ,ROXY,iPhone 13 Pro,Hi is happy for his iPhone 📱,5.0 out of 5 stars,https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYF4CZF/ref=cm_cr_arp_d_product_top?ie=UTF8,"iPhone 13 Pro, 128GB, Sierra Blue - Unlocked (Renewed Premium)"
" November 22, 2022",Reviewed in the United States ,shah i.,I didn’t aspect that,There is a scratch in the screen its not noticeable but i can feel it with my hand.,3.0 out of 5 stars,https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYF4CZF/ref=cm_cr_arp_d_product_top?ie=UTF8,"iPhone 13 Pro, 128GB, Sierra Blue - Unlocked (Renewed Premium)"
" December 2, 2022",Reviewed in the United States ,Colvictor THE GAMER,!BASICALLY NEW with $500 off for 1TB,,5.0 out of 5 stars,https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYF4CZF/ref=cm_cr_arp_d_product_top?ie=UTF8,"iPhone 13 Pro, 128GB, Sierra Blue - Unlocked (Renewed Premium)"
" November 23, 2022",Reviewed in Mexico ,Gabriela,Se calienta y la batería se agota mucho más rápido de lo que debería,"Espere unas semanas antes de agregar una reseña, actualmente tengo 2 semanas con el dispositivo por el momento me siento completamente satisfecha con la compra.. El teléfono esta como nuevo, ningún detalle estético o de funcionamiento visible por el momento.. Lo recomiendo",2.0 out of 5 stars,https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYF4CZF/ref=cm_cr_arp_d_product_top?ie=UTF8,"iPhone 13 Pro, 128GB, Sierra Blue - Unlocked (Renewed Premium)"
" November 12, 2022",Reviewed in Mexico ,Alejandra N.,Pantalla con rayones,"Me gusto, lit parece nuevo solo Micro raspones en una esquina, no se ven solo se sienten. Bateria 92%, todo funciona con normalidad, hasta el momento lo recomiendo 100%, el cargador es genérico siento que tarda un poco en cargar pero seguiré checandolo en los próximos días. Siento que fue una muy buena compra hasta ahorita",1.0 out of 5 stars,https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYF4CZF/ref=cm_cr_arp_d_product_top?ie=UTF8,"iPhone 13 Pro, 128GB, Sierra Blue - Unlocked (Renewed Premium)"
" November 9, 2022",Reviewed in Mexico ,Oscar Molina,,"El dispositivo se calienta, el calentamiento es leve pero no es normal y a causa de eso la batería se acaba muy rápido. Solo abrir la cámara gasta mucha batería",,https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYF4CZF/ref=cm_cr_arp_d_product_top?ie=UTF8,"iPhone 13 Pro, 128GB, Sierra Blue - Unlocked (Renewed Premium)"
" November 27, 2022",Reviewed in Mexico ,Pasquale,,La pantalla vino muy rayada. El cargador es genérico y no enchufa bien con el celular. Carga muy lenta. Estoy decepcionado con la compra. Devolveré el producto.,,https://www.amazon.com/iPhone-Pro-128GB-Sierra-Blue/dp/B0BGYF4CZF/ref=cm_cr_arp_d_product_top?ie=UTF8,"iPhone 13 Pro, 128GB, Sierra Blue - Unlocked (Renewed Premium)"
" November 12, 2022",Reviewed in the United States ,Corinne,Not as advertised,"These are not Verizon prepaid but Tracfones. When I got a Tracfone sim, the serial numbers were inactive couldn’t be located by carrier. Will be returning and refunding.",1.0 out of 5 stars,https://www.amazon.com/Total-Verizon-iPhone-64GB-Black/dp/B0BBXLNQ1R/ref=cm_cr_arp_d_product_top?ie=UTF8,"Total by Verizon iPhone 11, 64GB, Black - Prepaid Smartphone (Locked)"
" December 1, 2022",Reviewed in the United States ,AmazonXpert,Great phone for me and the kids,"These are great phones for the kids, I still have one of these as my backup. The only downside is no 5G, so reception and data speeds can vary depending on location. You can request unlock with active service after 60 days, then phone can be used with ANY carrier. This phone does NOT have Total by Verizon/Tracfone software (so nothing like that appears when you power the phone on).",5.0 out of 5 stars,https://www.amazon.com/Total-Verizon-iPhone-64GB-Black/dp/B0BBXLNQ1R/ref=cm_cr_arp_d_product_top?ie=UTF8,"Total by Verizon iPhone 11, 64GB, Black - Prepaid Smartphone (Locked)"
" December 2, 2022",Reviewed in the United States ,sunchen,"The carrier is not Verizon, is TraceFone ... profiteer","The carrier is not Verizon, is TraceFone ... profiteer",1.0 out of 5 stars,https://www.amazon.com/Total-Verizon-iPhone-64GB-Black/dp/B0BBXLNQ1R/ref=cm_cr_arp_d_product_top?ie=UTF8,"Total by Verizon iPhone 11, 64GB, Black - Prepaid Smartphone (Locked)"
" December 1, 2022",Reviewed in the United States ,brian nabiswa,Not verizon,"Very upset and disappointed..not verizon..simcard not compatible, phone could not be activated..returned to walmart..( got my money back..very surprised thought they were gonna give a hard time)..stay away from this phone",1.0 out of 5 stars,https://www.amazon.com/Total-Verizon-iPhone-64GB-Black/dp/B0BBXLNQ1R/ref=cm_cr_arp_d_product_top?ie=UTF8,"Total by Verizon iPhone 11, 64GB, Black - Prepaid Smartphone (Locked)"
" December 1, 2022",Reviewed in the United States ,Ethan,10/10 iPhone 13 Pro Max,"I was a bit worried when I saw the 1 star reviews for the conditions that the phone came in but the one I received was like brand new! It was a little bit dirty (this thing is a fingerprint magnet so I don’t blame them), I don’t see any scratches or dings. The overall battery health was 100% which is awesome, for $890 this was a great deal. I bought this phone as an xmas gift and I haven’t activated it yet so hopefully that will work out as well. Overall, I love it so far, I’m gonna clean it and put it back in the box and wrap it for xmas! 🎅",5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-13-Pro-Max/dp/B09LPDM924/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed)"
" October 21, 2022",Reviewed in the United States ,Blake Leon Panuco,Good phone but…,"I haven’t used an IPhone for long time and I do like this one. However I can’t lie when I say there’s so many features that I miss on androids. Of course there’s unique features with this IPhone I very much appreciate. The battery life is great so far and I love that I can see the battery percentage of my Bluetooth ear buds. However, I’m VERY disappointed with the charger this phone comes with. 1 week of use and the charger was already refusing to charge my phone. Had mornings where my phone didn’t charge at all overnight and it was frustrating having to go to work with low battery. I had no choice but to buy my own separate lightning charger which works completely fine after 1 month of use. Overall good phone and works like new.",4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-13-Pro-Max/dp/B09LPDM924/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed)"
" September 10, 2022",Reviewed in the United States ,A.J.,"Coming from android, apple IOS is a big disappointment, though it does do some things well.","I could write so much, but it all boils down to apple IOS being about 5-7 years behind developement of android. The ability to customize something as basic as the keyboard (to the effective degree you can in android) is frustratingly absent, and you are stuck with the most basic of keyboards that require you to have to flip through different keyboard screens just to get to common things like a questionmark.. Phone specific, the cameras and what not are good, but the screen colors are a tad washed out/pale, and there really isn't a fix for it.. All and all, my next phone won't be an iphone, apple IOS is just too archaic and undeveloped compared to android, but the phone is decent enough that I'll hang on to it for a year or so before upgrading, which is something I don't usually do, given my last phone was a Note 9 that I used for 4 years. Wanting to upgrade after a year is what happens when apple's flagship phone is crippled by a severely lacking operating system...",4.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-13-Pro-Max/dp/B09LPDM924/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed)"
" November 26, 2022",Reviewed in the United States ,Alyssa,Works perfectly,I had it for a day and everything checks out to what most reviews says. 100% battery life. No scratch or marks. Practically brand new. The price could be better but I love my new phone.,5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-13-Pro-Max/dp/B09LPDM924/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed)"
" December 5, 2022",Reviewed in the United States ,magdiel leyva,Useful,Phone is awesome. Very economical for any carrier to be switched. Love the size of the phone makes shows or games enjoyable.,5.0 out of 5 stars,https://www.amazon.com/Apple-iPhone-13-Pro-Max/dp/B09LPDM924/ref=cm_cr_arp_d_product_top?ie=UTF8,"Apple iPhone 13 Pro Max, 128GB, Sierra Blue - Unlocked (Renewed)"
